squad_entry_id,tournament,team,team_code,player_id,display_name_at_source,position_group,shirt_number,squad_status,is_replacement,replaced_player_id,replacement_reason,official_roster_source_url,verified_at,original_player_id,player_id_repair_note
se_wc2026_bra_bd7ad489,fifa_world_cup_2026,Brazil,BRA,p_bra_matheus_cunha_952533c7,Matheus Cunha,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_bra_matheus_cunha_952533c7,
se_wc2026_bra_2f82ecaf,fifa_world_cup_2026,Brazil,BRA,p_bra_neymar_04b2152f,Neymar,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_bra_neymar_04b2152f,
se_wc2026_bra_dc47d7bd,fifa_world_cup_2026,Brazil,BRA,p_bra_raphinha_6616ffaa,Raphinha,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_bra_raphinha_6616ffaa,
se_wc2026_bra_ebe483b5,fifa_world_cup_2026,Brazil,BRA,p_bra_rayan_a61beae6,Rayan,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_bra_rayan_a61beae6,
se_wc2026_bra_1fcfb49d,fifa_world_cup_2026,Brazil,BRA,p_bra_vinicius_junior_486c236d,Vinícius Júnior,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_bra_vinicius_junior_486c236d,
se_wc2026_mar_608a2dec,fifa_world_cup_2026,Morocco,MAR,p_mar_yassine_bounou_cc5a7582,Yassine Bounou,goalkeeper,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_yassine_bounou_cc5a7582,
se_wc2026_mar_719db26d,fifa_world_cup_2026,Morocco,MAR,p_mar_munir_el_kajoui_872a5ca9,Munir El Kajoui,goalkeeper,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_munir_el_kajoui_872a5ca9,
se_wc2026_mar_628cc558,fifa_world_cup_2026,Morocco,MAR,p_mar_reda_tagnaouti_e4413ba6,Reda Tagnaouti,goalkeeper,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_reda_tagnaouti_e4413ba6,
se_wc2026_mar_b2c3d9a9,fifa_world_cup_2026,Morocco,MAR,p_mar_noussair_mazraoui_dd4b96e7,Noussair Mazraoui,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_noussair_mazraoui_dd4b96e7,
se_wc2026_mar_30fba97a,fifa_world_cup_2026,Morocco,MAR,p_mar_anass_salah_eddine_b5b95ed8,Anass Salah-Eddine,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_anass_salah_eddine_b5b95ed8,
se_wc2026_mar_0546dfee,fifa_world_cup_2026,Morocco,MAR,p_mar_youssef_belammari_3bdfba74,Youssef Belammari,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_youssef_belammari_3bdfba74,
se_wc2026_mar_7d4207eb,fifa_world_cup_2026,Morocco,MAR,p_mar_achraf_hakimi_25bd8357,Achraf Hakimi,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_achraf_hakimi_25bd8357,
se_wc2026_mar_32ddafb8,fifa_world_cup_2026,Morocco,MAR,p_mar_zakaria_el_ouahdi_0544d52a,Zakaria El Ouahdi,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_zakaria_el_ouahdi_0544d52a,
se_wc2026_mar_2e8b4d2a,fifa_world_cup_2026,Morocco,MAR,p_mar_chadi_riad_ddbeda14,Chadi Riad,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_chadi_riad_ddbeda14,
se_wc2026_mar_5195fe7e,fifa_world_cup_2026,Morocco,MAR,p_mar_nayef_aguerd_3cae1460,Nayef Aguerd,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_nayef_aguerd_3cae1460,
se_wc2026_mar_edf604c1,fifa_world_cup_2026,Morocco,MAR,p_mar_redouane_halhal_625ec8b8,Redouane Halhal,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_redouane_halhal_625ec8b8,
se_wc2026_mar_62878eec,fifa_world_cup_2026,Morocco,MAR,p_mar_issa_diop_05f39eb9,Issa Diop,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_issa_diop_05f39eb9,
se_wc2026_mar_ef81e8c8,fifa_world_cup_2026,Morocco,MAR,p_mar_samir_el_mourabet_f037a66a,Samir El Mourabet,midfielder,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_samir_el_mourabet_f037a66a,
se_wc2026_mar_38489901,fifa_world_cup_2026,Morocco,MAR,p_mar_ayyoub_bouaddi_2f15e2cb,Ayyoub Bouaddi,midfielder,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_ayyoub_bouaddi_2f15e2cb,
se_wc2026_mar_98900b1b,fifa_world_cup_2026,Morocco,MAR,p_mar_neil_el_aynaoui_1e9ee6d0,Neil El Aynaoui,midfielder,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_neil_el_aynaoui_1e9ee6d0,
se_wc2026_mar_b28e7b9e,fifa_world_cup_2026,Morocco,MAR,p_mar_sofyan_amrabat_7d589346,Sofyan Amrabat,midfielder,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_sofyan_amrabat_7d589346,
se_wc2026_mar_53667083,fifa_world_cup_2026,Morocco,MAR,p_mar_azzedine_ounahi_2e95a029,Azzedine Ounahi,midfielder,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_azzedine_ounahi_2e95a029,
se_wc2026_mar_4577f65a,fifa_world_cup_2026,Morocco,MAR,p_mar_bilal_el_khannouss_80e44fb8,Bilal El Khannouss,midfielder,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_bilal_el_khannouss_80e44fb8,
se_wc2026_mar_3c946ead,fifa_world_cup_2026,Morocco,MAR,p_mar_ismael_saibari_e7edb9e4,Ismael Saibari,midfielder,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_ismael_saibari_e7edb9e4,
se_wc2026_mar_da67b513,fifa_world_cup_2026,Morocco,MAR,p_mar_abde_ezzalzouli_0a50a924,Abde Ezzalzouli,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_abde_ezzalzouli_0a50a924,
se_wc2026_mar_8c74bb4a,fifa_world_cup_2026,Morocco,MAR,p_mar_chemsdine_talbi_6ed7253d,Chemsdine Talbi,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_chemsdine_talbi_6ed7253d,
se_wc2026_mar_463609f1,fifa_world_cup_2026,Morocco,MAR,p_mar_soufiane_rahimi_cb7885e7,Soufiane Rahimi,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_soufiane_rahimi_cb7885e7,
se_wc2026_mar_2dc02242,fifa_world_cup_2026,Morocco,MAR,p_mar_ayoub_el_kaabi_de6767d0,Ayoub El Kaabi,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_ayoub_el_kaabi_de6767d0,
se_wc2026_mar_91c06d01,fifa_world_cup_2026,Morocco,MAR,p_mar_brahim_diaz_ddd3914b,Brahim Díaz,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_brahim_diaz_ddd3914b,
se_wc2026_mar_89467a00,fifa_world_cup_2026,Morocco,MAR,p_mar_gessime_yassine_f7b65c3a,Gessime Yassine,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_gessime_yassine_f7b65c3a,
se_wc2026_mar_0f733c1e,fifa_world_cup_2026,Morocco,MAR,p_mar_ayoube_amaimouni_78e0bc2e,Ayoube Amaimouni,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_mar_ayoube_amaimouni_78e0bc2e,
se_wc2026_hai_7f67ed34,fifa_world_cup_2026,Haiti,HAI,p_hai_johny_placide_5b55b6a8,Johny Placide,goalkeeper,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_johny_placide_5b55b6a8,
se_wc2026_hai_554a13fc,fifa_world_cup_2026,Haiti,HAI,p_hai_alexandre_pierre_10ace7cc,Alexandre Pierre,goalkeeper,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_alexandre_pierre_10ace7cc,
se_wc2026_hai_38995473,fifa_world_cup_2026,Haiti,HAI,p_hai_josue_duverger_59879619,Josue Duverger,goalkeeper,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_josue_duverger_59879619,
se_wc2026_hai_8a8549d5,fifa_world_cup_2026,Haiti,HAI,p_hai_carlens_arcus_602059bc,Carlens Arcus,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_carlens_arcus_602059bc,
se_wc2026_hai_da8c095f,fifa_world_cup_2026,Haiti,HAI,p_hai_wilguens_paugain_2d2cf476,Wilguens Paugain,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_wilguens_paugain_2d2cf476,
se_wc2026_hai_513c4532,fifa_world_cup_2026,Haiti,HAI,p_hai_duke_lacroix_a6b39e89,Duke Lacroix,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_duke_lacroix_a6b39e89,
se_wc2026_hai_ba58dcfa,fifa_world_cup_2026,Haiti,HAI,p_hai_martin_experience_fa6fe29c,Martin Expérience,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_martin_experience_fa6fe29c,
se_wc2026_hai_81b7f9e2,fifa_world_cup_2026,Haiti,HAI,p_hai_jean_kevin_duverne_214b51da,Jean-Kévin Duverne,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_jean_kevin_duverne_214b51da,
se_wc2026_hai_4b2f1516,fifa_world_cup_2026,Haiti,HAI,p_hai_ricardo_ade_61845ffb,Ricardo Adé,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_ricardo_ade_61845ffb,
se_wc2026_hai_bf9705dc,fifa_world_cup_2026,Haiti,HAI,p_hai_hannes_delcroix_a05d11fc,Hannes Delcroix,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_hannes_delcroix_a05d11fc,
se_wc2026_hai_e7edf661,fifa_world_cup_2026,Haiti,HAI,p_hai_keeto_thermoncy_1ca5b6a8,Keeto Thermoncy,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_keeto_thermoncy_1ca5b6a8,
se_wc2026_hai_cabc5ce4,fifa_world_cup_2026,Haiti,HAI,p_hai_carl_fred_sainte_85af76c4,Carl Fred Sainté,midfielder,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_carl_fred_sainte_85af76c4,
se_wc2026_hai_d45673b2,fifa_world_cup_2026,Haiti,HAI,p_hai_leverton_pierre_937726f8,Leverton Pierre,midfielder,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_leverton_pierre_937726f8,
se_wc2026_hai_0d967495,fifa_world_cup_2026,Haiti,HAI,p_hai_danley_jean_jacques_e7ae4eb9,Danley Jean Jacques,midfielder,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_danley_jean_jacques_e7ae4eb9,
se_wc2026_hai_36179108,fifa_world_cup_2026,Haiti,HAI,p_hai_jean_ricner_bellegarde_b7f84448,Jean-Ricner Bellegarde,midfielder,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_jean_ricner_bellegarde_b7f84448,
se_wc2026_hai_48662b6a,fifa_world_cup_2026,Haiti,HAI,p_hai_woodensky_pierre_4d67f86b,Woodensky Pierre,midfielder,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_woodensky_pierre_4d67f86b,
se_wc2026_hai_8624d192,fifa_world_cup_2026,Haiti,HAI,p_hai_dominique_simon_5a5018b5,Dominique Simon,midfielder,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_dominique_simon_5a5018b5,
se_wc2026_hai_70c3a187,fifa_world_cup_2026,Haiti,HAI,p_hai_don_deedson_louicius_d86d7de3,Don Deedson Louicius,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_don_deedson_louicius_d86d7de3,
se_wc2026_hai_5298f98e,fifa_world_cup_2026,Haiti,HAI,p_hai_josue_casimir_4fc2ea5d,Josué Casimir,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_josue_casimir_4fc2ea5d,
se_wc2026_hai_a66813b4,fifa_world_cup_2026,Haiti,HAI,p_hai_derrick_etienne_76db4655,Derrick Etienne,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_derrick_etienne_76db4655,
se_wc2026_hai_bc3addbb,fifa_world_cup_2026,Haiti,HAI,p_hai_ruben_providence_a6120264,Ruben Providence,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_ruben_providence_a6120264,
se_wc2026_hai_181eaaea,fifa_world_cup_2026,Haiti,HAI,p_hai_duckens_nazon_3c6b6667,Duckens Nazon,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_duckens_nazon_3c6b6667,
se_wc2026_hai_03a06c7d,fifa_world_cup_2026,Haiti,HAI,p_hai_frantzdy_pierrot_7ab97ac9,Frantzdy Pierrot,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_frantzdy_pierrot_7ab97ac9,
se_wc2026_hai_3cdef4a1,fifa_world_cup_2026,Haiti,HAI,p_hai_wilson_isidor_f5f75d6e,Wilson Isidor,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_wilson_isidor_f5f75d6e,
se_wc2026_hai_63505c30,fifa_world_cup_2026,Haiti,HAI,p_hai_yassin_fortune_833632c6,Yassin Fortuné,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_yassin_fortune_833632c6,
se_wc2026_hai_389a6da5,fifa_world_cup_2026,Haiti,HAI,p_hai_lenny_joseph_6ba48cca,Lenny Joseph,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_hai_lenny_joseph_6ba48cca,
se_wc2026_sco_94737e45,fifa_world_cup_2026,Scotland,SCO,p_sco_craig_gordon_8f2c9726,Craig Gordon,goalkeeper,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_craig_gordon_8f2c9726,
se_wc2026_sco_9443f8bf,fifa_world_cup_2026,Scotland,SCO,p_sco_angus_gunn_891fa04c,Angus Gunn,goalkeeper,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_angus_gunn_891fa04c,
se_wc2026_sco_97e4e02a,fifa_world_cup_2026,Scotland,SCO,p_sco_liam_kelly_c1331bc4,Liam Kelly,goalkeeper,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_liam_kelly_c1331bc4,
se_wc2026_sco_afe590e4,fifa_world_cup_2026,Scotland,SCO,p_sco_grant_hanley_f7710f4b,Grant Hanley,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_grant_hanley_f7710f4b,
se_wc2026_sco_53388629,fifa_world_cup_2026,Scotland,SCO,p_sco_jack_hendry_533b108a,Jack Hendry,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_jack_hendry_533b108a,
se_wc2026_sco_9126bd17,fifa_world_cup_2026,Scotland,SCO,p_sco_aaron_hickey_923038a5,Aaron Hickey,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_aaron_hickey_923038a5,
se_wc2026_sco_1e2eb995,fifa_world_cup_2026,Scotland,SCO,p_sco_dom_hyam_8372632a,Dom Hyam,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_dom_hyam_8372632a,
se_wc2026_sco_89b37a0f,fifa_world_cup_2026,Scotland,SCO,p_sco_scott_mckenna_ab03a9df,Scott McKenna,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_scott_mckenna_ab03a9df,
se_wc2026_sco_153798fe,fifa_world_cup_2026,Scotland,SCO,p_sco_nathan_patterson_e96cf00a,Nathan Patterson,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_nathan_patterson_e96cf00a,
se_wc2026_sco_c1a51490,fifa_world_cup_2026,Scotland,SCO,p_sco_anthony_ralston_f8b878f9,Anthony Ralston,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_anthony_ralston_f8b878f9,
se_wc2026_sco_5761c53b,fifa_world_cup_2026,Scotland,SCO,p_sco_andy_robertson_6d65a602,Andy Robertson,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_andy_robertson_6d65a602,
se_wc2026_sco_4c76feb5,fifa_world_cup_2026,Scotland,SCO,p_sco_john_souttar_4f577a6e,John Souttar,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_john_souttar_4f577a6e,
se_wc2026_sco_4b3b1681,fifa_world_cup_2026,Scotland,SCO,p_sco_kieran_tierney_75ec1db6,Kieran Tierney,defender,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_kieran_tierney_75ec1db6,
se_wc2026_sco_cc04f69a,fifa_world_cup_2026,Scotland,SCO,p_sco_ryan_christie_60f09d9e,Ryan Christie,midfielder,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_ryan_christie_60f09d9e,
se_wc2026_sco_5818f1dd,fifa_world_cup_2026,Scotland,SCO,p_sco_finlay_curtis_9d5c6741,Finlay Curtis,midfielder,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_finlay_curtis_9d5c6741,
se_wc2026_sco_dab7909c,fifa_world_cup_2026,Scotland,SCO,p_sco_lewis_ferguson_ea95fb10,Lewis Ferguson,midfielder,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_lewis_ferguson_ea95fb10,
se_wc2026_sco_1d334a56,fifa_world_cup_2026,Scotland,SCO,p_sco_ben_gannon_doak_dc3b3caf,Ben Gannon-Doak,midfielder,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_ben_gannon_doak_dc3b3caf,
se_wc2026_sco_7d8d9173,fifa_world_cup_2026,Scotland,SCO,p_sco_billy_gilmour_135feb60,Billy Gilmour,midfielder,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_billy_gilmour_135feb60,
se_wc2026_sco_7b8db4eb,fifa_world_cup_2026,Scotland,SCO,p_sco_john_mcginn_be1280d7,John McGinn,midfielder,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_john_mcginn_be1280d7,
se_wc2026_sco_a43b5be5,fifa_world_cup_2026,Scotland,SCO,p_sco_kenny_mclean_25cd41a4,Kenny McLean,midfielder,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_kenny_mclean_25cd41a4,
se_wc2026_sco_1af1a64a,fifa_world_cup_2026,Scotland,SCO,p_sco_scott_mctominay_66d2f7cf,Scott McTominay,midfielder,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_scott_mctominay_66d2f7cf,
se_wc2026_sco_a69e9f27,fifa_world_cup_2026,Scotland,SCO,p_sco_che_adams_e88d9b6f,Ché Adams,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_che_adams_e88d9b6f,
se_wc2026_sco_14655ee4,fifa_world_cup_2026,Scotland,SCO,p_sco_lyndon_dykes_c6b1e63b,Lyndon Dykes,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_lyndon_dykes_c6b1e63b,
se_wc2026_sco_0c0a86e6,fifa_world_cup_2026,Scotland,SCO,p_sco_george_hirst_c5d5fa29,George Hirst,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_george_hirst_c5d5fa29,
se_wc2026_sco_6248faff,fifa_world_cup_2026,Scotland,SCO,p_sco_lawrence_shankland_c03e8909,Lawrence Shankland,forward,,active,FALSE,,,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,2026-06-09 05:20:16 UTC,p_sco_lawrence_shankland_c03e8909,
