raw_club_id,raw_club_name,raw_club_name_ascii,canonical_club_id,canonical_club_name,alias_rule,merge_confidence,player_count_for_raw_club_id,teams_using_raw_club_id,normalization_notes,final_player_count_for_canonical_club_id,final_teams_using_canonical_club_id
c_saprissa_cd3d610c,Saprissa,Saprissa,c_saprissa_cd3d610c,Saprissa,unchanged,not_applicable,2,Panama:2,No normalization merge applied.,2,Panama:2
c_sarpsborg_08_6a2fb396,Sarpsborg 08,Sarpsborg 08,c_sarpsborg_08_6a2fb396,Sarpsborg 08,unchanged,not_applicable,1,Iraq:1,No normalization merge applied.,1,Iraq:1
c_sassuolo_3722fef4,Sassuolo,Sassuolo,c_sassuolo_3722fef4,Sassuolo,unchanged,not_applicable,4,Canada:1; Bosnia-Herzegovina:1; Australia:1; Norway:1,No normalization merge applied.,4,Australia:1; Bosnia-Herzegovina:1; Canada:1; Norway:1
c_sc_freiburg_9f1ecdb8,SC Freiburg,SC Freiburg,c_sc_freiburg_9f1ecdb8,SC Freiburg,auto_merge_curated_alias,high,1,Austria:1,Collapsed source variant to canonical club 'SC Freiburg'.,4,Austria:1; Croatia:1; Japan:1; Switzerland:1
c_schalke_04_aa80f339,Schalke 04,Schalke 04,c_schalke_04_aa80f339,Schalke 04,unchanged,not_applicable,2,Bosnia-Herzegovina:2,No normalization merge applied.,2,Bosnia-Herzegovina:2
c_seattle_sounders_0333969a,Seattle Sounders,Seattle Sounders,c_seattle_sounders_0333969a,Seattle Sounders,unchanged,not_applicable,1,United States:1,No normalization merge applied.,1,United States:1
c_selangor_87052893,Selangor,Selangor,c_selangor_87052893,Selangor,unchanged,not_applicable,2,Jordan:2,No normalization merge applied.,2,Jordan:2
c_sepahan_23598738,Sepahan,Sepahan,c_sepahan_23598738,Sepahan,unchanged,not_applicable,3,Iran:3,No normalization merge applied.,3,Iran:3
c_servette_d3e58f94,Servette,Servette,c_servette_d3e58f94,Servette,unchanged,not_applicable,1,Tunisia:1,No normalization merge applied.,1,Tunisia:1
c_sevilla_199198e5,Sevilla,Sevilla,c_sevilla_199198e5,Sevilla,unchanged,not_applicable,3,Switzerland:2; Norway:1,No normalization merge applied.,3,Norway:1; Switzerland:2
c_shabab_al_ahli_7bfa5689,Shabab Al-Ahli,Shabab Al-Ahli,c_shabab_al_ahli_7bfa5689,Shabab Al Ahli Club,manual_canonical_rename,manual_verified,1,Iran:1,Canonical name manually changed to 'Shabab Al Ahli Club'. No normalization merge applied.,1,Iran:1
c_shamrock_rovers_2cdea59c,Shamrock Rovers,Shamrock Rovers,c_shamrock_rovers_2cdea59c,Shamrock Rovers,unchanged,not_applicable,1,Cape Verde:1,No normalization merge applied.,1,Cape Verde:1
c_sharjah_dab7481c,Sharjah,Sharjah,c_sharjah_dab7481c,Sharjah,unchanged,not_applicable,1,South Korea:1,No normalization merge applied.,1,South Korea:1
c_sheffield_united_03747276,Sheffield United,Sheffield United,c_sheffield_united_03747276,Sheffield United,unchanged,not_applicable,1,Curacao:1,No normalization merge applied.,1,Curacao:1
c_sigma_olomouc_9866567d,Sigma Olomouc,Sigma Olomouc,c_sigma_olomouc_9866567d,Sigma Olomouc,unchanged,not_applicable,1,Czechia:1,No normalization merge applied.,1,Czechia:1
c_silkeborg_if_f15d8622,Silkeborg IF,Silkeborg IF,c_silkeborg_if_f15d8622,Silkeborg IF,unchanged,not_applicable,1,New Zealand:1,No normalization merge applied.,1,New Zealand:1
c_sint_truiden_eb30716d,Sint-Truiden,Sint-Truiden,c_sint_truiden_eb30716d,Sint-Truiden,unchanged,not_applicable,2,Japan:2,No normalization merge applied.,2,Japan:2
c_sjk_4111de11,SJK,SJK,c_sjk_4111de11,SJK,unchanged,not_applicable,1,Cape Verde:1,No normalization merge applied.,1,Cape Verde:1
c_slaven_belupo_a67f2dfc,Slaven Belupo,Slaven Belupo,c_slaven_belupo_a67f2dfc,Slaven Belupo,unchanged,not_applicable,1,Bosnia-Herzegovina:1,No normalization merge applied.,1,Bosnia-Herzegovina:1
c_slavia_prague_6def6306,Slavia Prague,Slavia Prague,c_slavia_prague_6def6306,Slavia Prague,unchanged,not_applicable,10,Czechia:10,No normalization merge applied.,10,Czechia:10
c_slovan_bratislava_8e855156,Slovan Bratislava,Slovan Bratislava,c_slovan_bratislava_8e855156,Slovan Bratislava,unchanged,not_applicable,1,Panama:1,No normalization merge applied.,1,Panama:1
c_slovan_liberec_d17c3872,Slovan Liberec,Slovan Liberec,c_slovan_liberec_d17c3872,Slovan Liberec,unchanged,not_applicable,1,Bosnia-Herzegovina:1,No normalization merge applied.,1,Bosnia-Herzegovina:1
c_sochaux_ac407c94,Sochaux,Sochaux,c_sochaux_ac407c94,Sochaux,unchanged,not_applicable,1,Haiti:1,No normalization merge applied.,1,Haiti:1
c_southampton_1d40f1fa,Southampton,Southampton,c_southampton_1d40f1fa,Southampton,unchanged,not_applicable,2,Canada:1; Scotland:1,No normalization merge applied.,2,Canada:1; Scotland:1
c_sparta_prague_8236520c,Sparta Prague,Sparta Prague,c_sparta_prague_8236520c,Sparta Prague,unchanged,not_applicable,3,Czechia:3,No normalization merge applied.,3,Czechia:3
c_sparta_rotterdam_15c16fb0,Sparta Rotterdam,Sparta Rotterdam,c_sparta_rotterdam_15c16fb0,Sparta Rotterdam,unchanged,not_applicable,1,Curacao:1,No normalization merge applied.,1,Curacao:1
c_spartak_moscow_24492656,Spartak Moscow,Spartak Moscow,c_spartak_moscow_24492656,Spartak Moscow,unchanged,not_applicable,1,Congo DR:1,No normalization merge applied.,1,Congo DR:1
c_sporting_cp_68d8c4d1,Sporting CP,Sporting CP,c_sporting_cp_68d8c4d1,Sporting CP,auto_merge_curated_alias,high,5,Uruguay:2; Ivory Coast:1; Belgium:1; Colombia:1,Collapsed source variant to canonical club 'Sporting CP'.,8,Belgium:1; Colombia:1; Ivory Coast:1; Portugal:3; Uruguay:2
c_sporting_lisbon_1fe809e1,Sporting Lisbon,Sporting Lisbon,c_sporting_cp_68d8c4d1,Sporting CP,auto_merge_curated_alias,high,3,Portugal:3,Collapsed source variant to canonical club 'Sporting CP'.,8,Belgium:1; Colombia:1; Ivory Coast:1; Portugal:3; Uruguay:2
c_st_gallen_c9354c56,St Gallen,St Gallen,c_st_gallen_c9354c56,St Gallen,unchanged,not_applicable,1,Ghana:1,No normalization merge applied.,1,Ghana:1
c_st_patrick_s_athletic_b41b37bf,St Patrick's Athletic,St Patrick's Athletic,c_st_patrick_s_athletic_b41b37bf,St Patrick's Athletic,unchanged,not_applicable,1,Ghana:1,No normalization merge applied.,1,Ghana:1
c_st_pauli_35932192,St Pauli,St Pauli,c_st_pauli_b81e5622,St. Pauli,auto_merge_curated_alias,high,1,Bosnia-Herzegovina:1,Collapsed source variant to canonical club 'St. Pauli'.,4,Australia:2; Bosnia-Herzegovina:1; Sweden:1
c_st_pauli_b81e5622,St. Pauli,St. Pauli,c_st_pauli_b81e5622,St. Pauli,auto_merge_curated_alias,high,3,Australia:2; Sweden:1,Collapsed source variant to canonical club 'St. Pauli'.,4,Australia:2; Bosnia-Herzegovina:1; Sweden:1
c_stade_nyonnaise_d6f19ad2,Stade Nyonnaise,Stade Nyonnaise,c_stade_nyonnaise_d6f19ad2,Stade Nyonnaise,unchanged,not_applicable,1,Algeria:1,No normalization merge applied.,1,Algeria:1
c_stade_rennais_c98241a9,Stade Rennais,Stade Rennais,c_stade_rennais_c98241a9,Stade Rennais,unchanged,not_applicable,1,Ghana:1,No normalization merge applied.,1,Ghana:1
c_standard_liege_3e26b5d7,Standard Liege,Standard Liege,c_standard_liege_3e26b5d7,Standard Liege,unchanged,not_applicable,2,Iran:1; Congo DR:1,No normalization merge applied.,2,Congo DR:1; Iran:1
c_stoke_city_320b8e5a,Stoke City,Stoke City,c_stoke_city_320b8e5a,Stoke City,unchanged,not_applicable,2,South Korea:1; Sweden:1,No normalization merge applied.,2,South Korea:1; Sweden:1
c_strasbourg_ec14fe17,Strasbourg,Strasbourg,c_strasbourg_ec14fe17,Strasbourg,unchanged,not_applicable,6,Morocco:2; Paraguay:1; Ivory Coast:1; Belgium:1; Argentina:1,No normalization merge applied.,6,Argentina:1; Belgium:1; Ivory Coast:1; Morocco:2; Paraguay:1
c_strmsgodset_8b9d1286,Strømsgodset,Strmsgodset,c_strmsgodset_8b9d1286,Strømsgodset,unchanged,not_applicable,1,Iraq:1,No normalization merge applied.,1,Iraq:1
c_stuttgart_3e7544cc,Stuttgart,Stuttgart,c_vfb_stuttgart_79e41bee,VfB Stuttgart,auto_merge_curated_alias,high,6,Germany:4; Switzerland:1; Morocco:1,Collapsed source variant to canonical club 'VfB Stuttgart'.,8,Bosnia-Herzegovina:1; Ecuador:1; Germany:4; Morocco:1; Switzerland:1
c_sunderland_4aa579a0,Sunderland,Sunderland,c_sunderland_4aa579a0,Sunderland,unchanged,not_applicable,9,Netherlands:2; Switzerland:1; Morocco:1; Haiti:1; Paraguay:1; Ecuador:1; Senegal:1; Congo DR:1,No normalization merge applied.,9,Congo DR:1; Ecuador:1; Haiti:1; Morocco:1; Netherlands:2; Paraguay:1; Senegal:1; Switzerland:1
c_surkhon_b0fc6235,Surkhon,Surkhon,c_surkhon_b0fc6235,Surkhon,unchanged,not_applicable,1,Uzbekistan:1,No normalization merge applied.,1,Uzbekistan:1
c_swansea_city_40d4171f,Swansea City,Swansea City,c_swansea_city_40d4171f,Swansea City,unchanged,not_applicable,3,South Korea:1; Australia:1; New Zealand:1,No normalization merge applied.,3,Australia:1; New Zealand:1; South Korea:1
c_sydney_fc_46493459,Sydney FC,Sydney FC,c_sydney_fc_46493459,Sydney FC,unchanged,not_applicable,1,Australia:1,No normalization merge applied.,1,Australia:1
c_talleres_44a8f91d,Talleres,Talleres,c_talleres_44a8f91d,Talleres,unchanged,not_applicable,1,Paraguay:1,No normalization merge applied.,1,Paraguay:1
c_telstar_e85327be,Telstar,Telstar,c_telstar_e85327be,Telstar,unchanged,not_applicable,2,Curacao:2,No normalization merge applied.,2,Curacao:2
c_terengganu_3785b314,Terengganu,Terengganu,c_terengganu_3785b314,Terengganu,unchanged,not_applicable,1,Curacao:1,No normalization merge applied.,1,Curacao:1
c_tigres_0c053175,Tigres,Tigres,c_tigres_uanl_6d3f0914,Tigres UANL,auto_merge_curated_alias,high,1,Uruguay:1,Collapsed source variant to canonical club 'Tigres UANL'.,2,Canada:1; Uruguay:1
c_tigres_uanl_6d3f0914,Tigres UANL,Tigres UANL,c_tigres_uanl_6d3f0914,Tigres UANL,auto_merge_curated_alias,high,1,Canada:1,Collapsed source variant to canonical club 'Tigres UANL'.,2,Canada:1; Uruguay:1
c_tijuana_2510ee6e,Tijuana,Tijuana,c_club_tijuana_6e4baf66,Club Tijuana,auto_merge_curated_alias,high,1,Mexico:1,Collapsed source variant to canonical club 'Club Tijuana'.,2,Ecuador:1; Mexico:1
c_toluca_a5d0edbb,Toluca,Toluca,c_toluca_a5d0edbb,Toluca,unchanged,not_applicable,2,Mexico:2,No normalization merge applied.,2,Mexico:2
c_tondela_897c0be8,Tondela,Tondela,c_tondela_897c0be8,Tondela,unchanged,not_applicable,1,South Africa:1,No normalization merge applied.,1,South Africa:1
c_torino_3891b778,Torino,Torino,c_torino_3891b778,Torino,unchanged,not_applicable,3,Scotland:1; Norway:1; Croatia:1,No normalization merge applied.,3,Croatia:1; Norway:1; Scotland:1
c_toronto_fc_801d96b3,Toronto FC,Toronto FC,c_toronto_fc_801d96b3,Toronto FC,unchanged,not_applicable,3,Canada:2; Haiti:1,No normalization merge applied.,3,Canada:2; Haiti:1
c_torreense_d5f6f333,Torreense,Torreense,c_torreense_d5f6f333,Torreense,unchanged,not_applicable,1,Cape Verde:1,No normalization merge applied.,1,Cape Verde:1
c_tottehham_6d832957,Tottehham,Tottehham,c_tottehham_6d832957,Tottehham,unchanged,not_applicable,1,Austria:1,No normalization merge applied.,1,Austria:1
c_tottenham_a4c1f181,Tottenham,Tottenham,c_tottenham_hotspur_ef01ee61,Tottenham Hotspur,auto_merge_curated_alias,high,3,Netherlands:1; Sweden:1; Argentina:1,Collapsed source variant to canonical club 'Tottenham Hotspur'.,7,Argentina:1; England:1; Netherlands:1; Senegal:1; Spain:1; Sweden:1; Uruguay:1
c_tottenham_hotspur_ef01ee61,Tottenham Hotspur,Tottenham Hotspur,c_tottenham_hotspur_ef01ee61,Tottenham Hotspur,auto_merge_curated_alias,high,4,Spain:1; Uruguay:1; Senegal:1; England:1,Collapsed source variant to canonical club 'Tottenham Hotspur'.,7,Argentina:1; England:1; Netherlands:1; Senegal:1; Spain:1; Sweden:1; Uruguay:1
c_toulouse_68472eee,Toulouse,Toulouse,c_toulouse_68472eee,Toulouse,unchanged,not_applicable,1,United States:1,No normalization merge applied.,1,United States:1
c_trabzonspor_15246eeb,Trabzonspor,Trabzonspor,c_trabzonspor_15246eeb,Trabzonspor,unchanged,not_applicable,2,Ivory Coast:1; Cape Verde:1,No normalization merge applied.,2,Cape Verde:1; Ivory Coast:1
c_tractor_b739a166,Tractor,Tractor,c_tractor_b739a166,Tractor,unchanged,not_applicable,4,Iran:4,No normalization merge applied.,4,Iran:4
c_tsg_hoffenheim_7dd7fd83,TSG Hoffenheim,TSG Hoffenheim,c_tsg_hoffenheim_7dd7fd83,TSG Hoffenheim,auto_merge_curated_alias,high,5,Czechia:3; Türkiye:1; Austria:1,Collapsed source variant to canonical club 'TSG Hoffenheim'.,8,Austria:1; Croatia:1; Czechia:3; Germany:1; Ivory Coast:1; Türkiye:1
c_turan_tovuz_b1656aa6,Turan Tovuz,Turan Tovuz,c_turan_tovuz_b1656aa6,Turan Tovuz,unchanged,not_applicable,1,Panama:1,No normalization merge applied.,1,Panama:1
c_udinese_e4d6ce7e,Udinese,Udinese,c_udinese_e4d6ce7e,Udinese,unchanged,not_applicable,1,Sweden:1,No normalization merge applied.,1,Sweden:1
c_ulsan_hd_cd5a3dd8,Ulsan HD,Ulsan HD,c_ulsan_hd_cd5a3dd8,Ulsan HD,unchanged,not_applicable,2,South Korea:2,No normalization merge applied.,2,South Korea:2
c_union_berlin_3b0a5205,Union Berlin,Union Berlin,c_union_berlin_3b0a5205,Union Berlin,unchanged,not_applicable,1,Tunisia:1,No normalization merge applied.,1,Tunisia:1
c_union_st_gilloise_575f870b,Union St-Gilloise,Union St-Gilloise,c_union_st_gilloise_b8dea71a,Union St.-Gilloise,auto_merge_curated_alias,high,1,Sweden:1,Collapsed source variant to canonical club 'Union St.-Gilloise'.,3,Canada:1; Ecuador:1; Sweden:1
c_union_st_gilloise_b8dea71a,Union St.-Gilloise,Union St.-Gilloise,c_union_st_gilloise_b8dea71a,Union St.-Gilloise,auto_merge_curated_alias,high,1,Ecuador:1,Collapsed source variant to canonical club 'Union St.-Gilloise'.,3,Canada:1; Ecuador:1; Sweden:1
c_universidad_catolica_f9dd891a,Universidad Católica,Universidad Catolica,c_universidad_catolica_f9dd891a,Universidad Católica,unchanged,not_applicable,2,Panama:2,No normalization merge applied.,2,Panama:2
c_universidad_de_concepcion_56e01dcd,Universidad de Concepción,Universidad de Concepcion,c_universidad_de_concepcion_56e01dcd,Universidad de Concepción,unchanged,not_applicable,1,Panama:1,No normalization merge applied.,1,Panama:1
c_universitatea_cluj_3ac82d3c,Universitatea Cluj,Universitatea Cluj,c_universitatea_cluj_3ac82d3c,Universitatea Cluj,unchanged,not_applicable,1,Bosnia-Herzegovina:1,No normalization merge applied.,1,Bosnia-Herzegovina:1
c_us_monastir_e0705e0c,US Monastir,US Monastir,c_us_monastir_e0705e0c,US Monastir,unchanged,not_applicable,1,Tunisia:1,No normalization merge applied.,1,Tunisia:1
c_usm_alger_1a6b6d83,USM Alger,USM Alger,c_usm_alger_1a6b6d83,USM Alger,unchanged,not_applicable,2,Algeria:2,No normalization merge applied.,2,Algeria:2
c_valencia_b00a061d,Valencia,Valencia,c_valencia_b00a061d,Valencia,unchanged,not_applicable,1,Switzerland:1,No normalization merge applied.,1,Switzerland:1
c_vancouver_whitecaps_584ec8d5,Vancouver Whitecaps,Vancouver Whitecaps,c_vancouver_whitecaps_584ec8d5,Vancouver Whitecaps,unchanged,not_applicable,3,United States:1; Paraguay:1; Tunisia:1,No normalization merge applied.,3,Paraguay:1; Tunisia:1; United States:1
c_vasco_da_gama_ebb987d1,Vasco da Gama,Vasco da Gama,c_vasco_da_gama_ebb987d1,Vasco da Gama,unchanged,not_applicable,1,Colombia:1,No normalization merge applied.,1,Colombia:1
c_velez_sarsfield_1118a976,Vélez Sarsfield,Velez Sarsfield,c_velez_sarsfield_1118a976,Vélez Sarsfield,unchanged,not_applicable,1,Colombia:1,No normalization merge applied.,1,Colombia:1
c_venezia_e31ee20d,Venezia,Venezia,c_venezia_e31ee20d,Venezia,unchanged,not_applicable,2,Ecuador:1; Austria:1,No normalization merge applied.,2,Austria:1; Ecuador:1
c_verona_28485fcd,Verona,Verona,c_verona_28485fcd,Verona,unchanged,not_applicable,1,Algeria:1,No normalization merge applied.,1,Algeria:1
c_vfb_stuttgart_79e41bee,VfB Stuttgart,VfB Stuttgart,c_vfb_stuttgart_79e41bee,VfB Stuttgart,auto_merge_curated_alias,high,2,Bosnia-Herzegovina:1; Ecuador:1,Collapsed source variant to canonical club 'VfB Stuttgart'.,8,Bosnia-Herzegovina:1; Ecuador:1; Germany:4; Morocco:1; Switzerland:1
c_vfl_wolfsburg_6bff9162,VfL Wolfsburg,VfL Wolfsburg,c_vfl_wolfsburg_6bff9162,VfL Wolfsburg,auto_merge_curated_alias,high,3,Japan:1; Algeria:1; Ghana:1,Collapsed source variant to canonical club 'VfL Wolfsburg'.,5,Algeria:1; Austria:1; Ghana:1; Japan:1; Sweden:1
c_viking_26af2e99,Viking,Viking,c_viking_fk_ff9c46f0,Viking FK,auto_merge_curated_alias,high,1,Norway:1,Collapsed source variant to canonical club 'Viking FK'.,2,New Zealand:1; Norway:1
c_viking_fk_ff9c46f0,Viking FK,Viking FK,c_viking_fk_ff9c46f0,Viking FK,auto_merge_curated_alias,high,1,New Zealand:1,Collapsed source variant to canonical club 'Viking FK'.,2,New Zealand:1; Norway:1
c_viktoria_plzen_c3cb1557,Viktoria Plzen,Viktoria Plzen,c_viktoria_plzen_c3cb1557,Viktoria Plzen,unchanged,not_applicable,8,Czechia:4; Bosnia-Herzegovina:1; Iraq:1; Austria:1; Ghana:1,No normalization merge applied.,8,Austria:1; Bosnia-Herzegovina:1; Czechia:4; Ghana:1; Iraq:1
c_villarreal_edfbe376,Villarreal,Villarreal,c_villarreal_edfbe376,Villarreal,unchanged,not_applicable,8,Canada:2; United States:1; Ivory Coast:1; Cape Verde:1; Senegal:1; Portugal:1; Ghana:1,No normalization merge applied.,8,Canada:2; Cape Verde:1; Ghana:1; Ivory Coast:1; Portugal:1; Senegal:1; United States:1
c_violette_080fcd22,Violette,Violette,c_violette_080fcd22,Violette,unchanged,not_applicable,1,Haiti:1,No normalization merge applied.,1,Haiti:1
c_vitoria_guimaraes_bdab72bf,Vitoria Guimaraes,Vitoria Guimaraes,c_vitoria_guimaraes_bdab72bf,Vitoria Guimaraes,unchanged,not_applicable,1,Cape Verde:1,No normalization merge applied.,1,Cape Verde:1
c_vizela_63e8bfe2,Vizela,Vizela,c_vizela_63e8bfe2,Vizela,unchanged,not_applicable,2,Haiti:2,No normalization merge applied.,2,Haiti:2
c_volendam_44039ff3,Volendam,Volendam,c_volendam_44039ff3,Volendam,unchanged,not_applicable,2,Curacao:2,No normalization merge applied.,2,Curacao:2
c_vvv_venlo_83a25ec0,VVV Venlo,VVV Venlo,c_vvv_venlo_83a25ec0,VVV Venlo,unchanged,not_applicable,1,Curacao:1,No normalization merge applied.,1,Curacao:1
c_watford_149fe9eb,Watford,Watford,c_watford_149fe9eb,Watford,unchanged,not_applicable,3,Australia:1; Norway:1; Congo DR:1,No normalization merge applied.,3,Australia:1; Congo DR:1; Norway:1
c_wellington_phoenix_dcacb02d,Wellington Phoenix,Wellington Phoenix,c_wellington_phoenix_dcacb02d,Wellington Phoenix,unchanged,not_applicable,3,New Zealand:3,No normalization merge applied.,3,New Zealand:3
c_werder_bremen_a11ab9ed,Werder Bremen,Werder Bremen,c_werder_bremen_a11ab9ed,Werder Bremen,unchanged,not_applicable,3,Austria:2; Japan:1,No normalization merge applied.,3,Austria:2; Japan:1
c_west_ham_88fd71ee,West Ham,West Ham,c_west_ham_united_0b178664,West Ham United,auto_merge_curated_alias,high,2,Czechia:1; Netherlands:1,Collapsed source variant to canonical club 'West Ham United'.,4,Congo DR:1; Czechia:1; Netherlands:1; Senegal:1
c_west_ham_united_0b178664,West Ham United,West Ham United,c_west_ham_united_0b178664,West Ham United,auto_merge_curated_alias,high,2,Senegal:1; Congo DR:1,Collapsed source variant to canonical club 'West Ham United'.,4,Congo DR:1; Czechia:1; Netherlands:1; Senegal:1
c_western_sydney_wanderers_ad68f75f,Western Sydney Wanderers,Western Sydney Wanderers,c_western_sydney_wanderers_ad68f75f,Western Sydney Wanderers,unchanged,not_applicable,1,New Zealand:1,No normalization merge applied.,1,New Zealand:1
c_widzew_odz_934a5145,Widzew Łódź,Widzew odz,c_widzew_odz_934a5145,Widzew Łódź,unchanged,not_applicable,1,Congo DR:1,No normalization merge applied.,1,Congo DR:1
c_wolfsberger_ac_ca70d247,Wolfsberger AC,Wolfsberger AC,c_wolfsberger_ac_ca70d247,Wolfsberger AC,unchanged,not_applicable,1,Austria:1,No normalization merge applied.,1,Austria:1
c_wolfsburg_3d0f829f,Wolfsburg,Wolfsburg,c_vfl_wolfsburg_6bff9162,VfL Wolfsburg,auto_merge_curated_alias,high,2,Sweden:1; Austria:1,Collapsed source variant to canonical club 'VfL Wolfsburg'.,5,Algeria:1; Austria:1; Ghana:1; Japan:1; Sweden:1
c_wolverhampton_cf275480,Wolverhampton,Wolverhampton,c_wolverhampton_wanderers_1e3d8f9f,Wolverhampton Wanderers,auto_merge_curated_alias,high,1,South Korea:1,Collapsed source variant to canonical club 'Wolverhampton Wanderers'.,6,Czechia:1; Haiti:1; Norway:1; Portugal:1; South Korea:1; Uruguay:1
c_wolverhampton_wanderers_1e3d8f9f,Wolverhampton Wanderers,Wolverhampton Wanderers,c_wolverhampton_wanderers_1e3d8f9f,Wolverhampton Wanderers,auto_merge_curated_alias,high,5,Czechia:1; Haiti:1; Uruguay:1; Norway:1; Portugal:1,Collapsed source variant to canonical club 'Wolverhampton Wanderers'.,6,Czechia:1; Haiti:1; Norway:1; Portugal:1; South Korea:1; Uruguay:1
c_wrexham_5a7883b4,Wrexham,Wrexham,c_wrexham_5a7883b4,Wrexham,unchanged,not_applicable,2,Scotland:1; New Zealand:1,No normalization merge applied.,2,New Zealand:1; Scotland:1
c_young_boys_d33c77d6,Young Boys,Young Boys,c_young_boys_d33c77d6,Young Boys,unchanged,not_applicable,6,Switzerland:2; Bosnia-Herzegovina:1; Haiti:1; Tunisia:1; Algeria:1,No normalization merge applied.,6,Algeria:1; Bosnia-Herzegovina:1; Haiti:1; Switzerland:2; Tunisia:1
c_zamalek_b40573d7,Zamalek,Zamalek,c_zamalek_b40573d7,Zamalek,unchanged,not_applicable,4,Egypt:4,No normalization merge applied.,4,Egypt:4
c_zed_2700337e,Zed,Zed,c_zed_2700337e,Zed,unchanged,not_applicable,1,Egypt:1,No normalization merge applied.,1,Egypt:1
c_zenit_st_petersburg_0976e8e0,Zenit St. Petersburg,Zenit St. Petersburg,c_zenit_st_petersburg_0976e8e0,Zenit St. Petersburg,unchanged,not_applicable,2,Brazil:2,No normalization merge applied.,2,Brazil:2
c_zhejiang_fc_d944dab0,Zhejiang FC,Zhejiang FC,c_zhejiang_fc_d944dab0,Zhejiang FC,unchanged,not_applicable,1,South Korea:1,No normalization merge applied.,1,South Korea:1
c_zulte_waregem_051e6315,Zulte Waregem,Zulte Waregem,c_zulte_waregem_051e6315,Zulte Waregem,unchanged,not_applicable,1,Haiti:1,No normalization merge applied.,1,Haiti:1
c_zurich_d276e926,Zurich,Zurich,c_zurich_d276e926,Zurich,unchanged,not_applicable,1,Curacao:1,No normalization merge applied.,1,Curacao:1
